ANO,Mes,Dia,Dia Juliano,Hora,Calor sensível,velo_atrito,velo_convectiva,Gradiente temp,Altura mistura convecção,Altura mistura mec ,Monin-Obukhov,Comp_rug_sup,razão de Bowen,Albedo ,Velo_vento,Dir_vento,Alt_anemômetro,Temperatura,Alt_medição,cod_prec,Quant_prec,humidade relativa,pressao,cobertura de nuvens,ajuste,interpolacao
23,3,3  6,2,15,158.2,0.468,1.792,0.005,1312,770,-58.2,0.1652,0.6,0.19,4.6,333,14,302.1,2,0,0,79,1010,6,NAD-SFC,NoSubs
23,3,3  6,2,16,128.1,0.462,1.715,0.006,1421,753,-69.2,0.1652,0.6,0.19,4.6,333,14,302.1,2,0,0,70,1010,6,NAD-SFC,NoSubs
23,3,3  6,2,17,87.9,0.452,1.539,0.006,1495,730,-94.6,0.1652,0.6,0.21,4.6,352,14,303.1,2,0,0,62,1010,6,NAD-SFC,NoSubs
23,3,3  6,2,18,40.2,0.353,1.193,0.006,1524,510,-98.5,0.2925,0.6,0.29,3.1,999,14,303.1,2,0,0,62,1010,3,NAD-SFC,NoSubs
23,3,3  6,2,19,-19.1,0.225,-9,-9,-999,267,54,0.2083,0.6,0.59,3.1,43,14,302.1,2,0,0,70,1010,1,NAD-SFC,NoSubs
23,3,3  6,2,20,-34.8,0.331,-9,-9,-999,457,94,0.2083,0.6,1,4.1,6,14,301.1,2,0,0,70,1010,1,NAD-SFC,NoSubs
23,3,3  6,2,21,-20.5,0.195,-9,-9,-999,218,32.4,0.2083,0.6,1,3.1,12,14,300.1,2,0,0,84,1010,1,NAD-SFC,NoSubs
23,3,3  6,2,22,-17.8,0.205,-9,-9,-999,222,43.3,0.1652,0.6,1,3.1,348,14,299.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,3,3  6,2,23,-28.1,0.322,-9,-9,-999,439,107.2,0.1652,0.6,1,4.1,331,14,299.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,3,3  6,2,24,-6.3,0.095,-9,-9,-999,148,12.1,0.1652,0.6,1,2.1,325,14,298.1,2,0,0,100,1010,6,NAD-SFC,Sub_CC
23,3,4  6,3,1,-1.7,0.048,-9,-9,-999,37,5.8,0.2083,0.6,1,1,30,14,298.1,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,3,4  6,3,2,-999,-9,-9,-9,-999,-999,-99999,0.1652,0.6,1,2.1,335,14,298.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,3,4  6,3,3,-999,-9,-9,-9,-999,-999,-99999,0.1652,0.6,1,1.5,343,14,298.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,3,4  6,3,4,-999,-9,-9,-9,-999,-999,-99999,0.2818,0.6,1,1,296,14,298.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,3,4  6,3,5,-999,-9,-9,-9,-999,-999,-99999,0.2818,0.6,1,2.1,278,14,297.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,3,4  6,3,6,-37.8,0.431,-9,-9,-999,678,190.3,0.2818,0.6,1,4.6,276,14,297.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,3,4  6,3,7,-7.1,0.108,-9,-9,-999,274,15.7,0.2818,0.6,0.64,2.1,287,14,296.1,2,0,0,100,1010,6,NAD-SFC,Sub_CC
23,3,4  6,3,8,31.8,0.299,0.69,0.008,371,392,-75.4,0.2818,0.6,0.3,2.6,289,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,3,4  6,3,9,-999,-9,-9,-9,372,-999,-99999,0.2818,0.6,0.22,3.1,307,14,297.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,3,4  6,3,10,-999,-9,-9,-9,372,-999,-99999,0.1652,0.6,0.19,2.6,324,14,297.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,3,4  6,3,11,-999,-9,-9,-9,372,-999,-99999,0.1652,0.6,0.19,2.6,330,14,298.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,3,4  6,3,12,-999,-9,-9,-9,373,-999,-99999,0.1652,0.6,0.19,4.6,326,14,299.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,3,4  6,3,13,-999,-9,-9,-9,374,-999,-99999,0.1652,0.6,0.19,5.1,353,14,301.1,2,0,0,79,1010,99,NAD-SFC,NoSubs
23,3,4  6,3,14,-999,-9,-9,-9,375,-999,-99999,0.1652,0.6,0.19,5.7,348,14,302.1,2,0,0,66,1010,99,NAD-SFC,NoSubs
23,3,4  6,3,15,-999,-9,-9,-9,375,-999,-99999,0.2083,0.6,0.19,5.1,3,14,303.1,2,0,0,66,1010,99,NAD-SFC,NoSubs
23,3,4  6,3,16,142,0.488,1.302,0.005,561,817,-73.5,0.2083,0.6,0.19,4.6,19,14,304.1,2,0,0,62,1010,3,NAD-SFC,NoSubs
23,3,4  6,3,17,94.5,0.52,1.196,0.005,653,900,-134.4,0.2083,0.6,0.21,5.1,14,14,302.1,2,0,0,74,1010,3,NAD-SFC,NoSubs
23,3,4  6,3,18,38.7,0.478,0.904,0.005,688,796,-254.6,0.1652,0.6,0.29,5.1,354,14,302.1,2,0,0,75,1010,3,NAD-SFC,NoSubs
23,3,4  6,3,19,-30.2,0.492,-9,-9,-999,827,355.1,0.1652,0.6,0.6,5.7,333,14,301.1,2,0,0,84,1010,6,NAD-SFC,NoSubs
23,3,4  6,3,20,-36.8,0.424,-9,-9,-999,666,186,0.1652,0.6,1,5.1,358,14,300.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,3,4  6,3,21,-9.7,0.117,-9,-9,-999,257,15,0.1652,0.6,1,2.6,329,14,300.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,3,4  6,3,22,-23.3,0.229,-9,-9,-999,263,46.4,0.2818,0.6,1,3.1,310,14,298.1,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,3,4  6,3,23,-31.7,0.313,-9,-9,-999,419,86.7,0.1652,0.6,1,4.1,349,14,299.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,3,4  6,3,24,-31.8,0.312,-9,-9,-999,419,86.3,0.1652,0.6,1,4.1,327,14,298.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,3,5  6,4,1,-53.4,0.525,-9,-9,-999,912,243.4,0.1652,0.6,1,6.2,340,14,298.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,3,5  6,4,2,-37.2,0.366,-9,-9,-999,552,118.3,0.1652,0.6,1,4.6,320,14,298.1,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,3,5  6,4,3,-7.4,0.1,-9,-9,-999,205,12.1,0.2083,0.6,1,2.1,36,14,298.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,3,5  6,4,4,-18.4,0.18,-9,-9,-999,183,28.5,0.1652,0.6,1,3.1,337,14,297.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,3,5  6,4,5,-3.5,0.068,-9,-9,-999,52,8,0.1652,0.6,1,1.5,340,14,297.1,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,3,5  6,4,6,-13.4,0.138,-9,-9,-999,123,17.6,0.3219,0.6,1,2.6,267,14,297.1,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,3,5  6,4,7,-8.3,0.111,-9,-9,-999,89,15,0.3219,0.6,0.64,2.1,235,14,297.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,3,5  6,4,8,32.4,0.202,0.559,0.012,193,217,-22.7,0.3095,0.6,0.3,1.5,181,14,297.1,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,3,5  6,4,9,88.5,0.211,0.894,0.01,290,233,-9.6,0.2394,0.6,0.22,1.5,166,14,297.1,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,3,5  6,4,10,135.6,0.221,1.142,0.008,395,250,-7.2,0.2394,0.6,0.19,1.5,154,14,297.1,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,3,5  6,4,11,171.2,0.35,1.332,0.006,498,497,-22.5,0.3095,0.6,0.19,2.6,219,14,298.1,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,3,5  6,4,12,173.1,0.353,1.488,0.005,686,504,-23,0.3219,0.6,0.19,2.6,251,14,299.1,2,0,0,84,1010,6,NAD-SFC,NoSubs
23,3,5  6,4,13,200.7,0.355,1.697,0.005,879,508,-20.1,0.3095,0.6,0.19,2.6,215,14,300.1,2,0,0,74,1010,3,NAD-SFC,NoSubs
23,3,5  6,4,14,194.8,0.245,1.761,0.005,1012,298,-6.8,0.3095,0.6,0.19,1.5,214,14,301.1,2,0,0,70,1010,3,NAD-SFC,NoSubs
23,3,5  6,4,15,156.3,0.372,1.814,0.005,1378,545,-29.7,0.2394,0.6,0.19,3.1,150,14,300.6,2,0,0,79,1010,6,NAD-SFC,NoSubs
23,3,5  6,4,16,125.3,0.366,1.76,0.005,1571,531,-35.1,0.2394,0.6,0.19,3.1,141,14,299.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,3,5  6,4,17,83.4,0.354,1.556,0.005,1629,506,-47.9,0.2394,0.6,0.21,3.1,169,14,297.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,3,5  6,4,18,34.8,0.293,1.171,0.005,1659,382,-64.9,0.5038,0.6,0.3,2.1,133,14,298.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,3,5  6,4,19,-3.6,0.08,-9,-9,-999,127,12.4,0.3219,0.6,0.61,1.5,229,14,298.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,3,5  6,4,20,-0.4,0.026,-9,-9,-999,37,3.5,0.2925,0.6,1,0.5,999,14,298.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,3,5  6,4,21,-9.8,0.126,-9,-9,-999,108,18.6,0.5038,0.6,1,2.1,126,14,298.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,3,5  6,4,22,-1.8,0.052,-9,-9,-999,31,7.2,0.3102,0.6,1,1,58,14,298.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,3,5  6,4,23,-6.3,0.095,-9,-9,-999,70,12.1,0.1652,0.6,1,2.1,344,14,298.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,3,5  6,4,24,-1.6,0.049,-9,-9,-999,26,6.5,0.2394,0.6,1,1,177,14,297.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,3,6  6,5,1,-8,0.11,-9,-9,-999,88,15.1,0.3095,0.6,1,2.1,186,14,297.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,3,6  6,5,2,-13.1,0.149,-9,-9,-999,139,22.9,0.2818,0.6,1,2.6,280,14,297.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,3,6  6,5,3,-4.1,0.079,-9,-9,-999,54,10.8,0.3095,0.6,1,1.5,210,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,3,6  6,5,4,-14.7,0.167,-9,-9,-999,164,28.6,0.3219,0.6,1,2.6,227,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,3,6  6,5,5,-14.7,0.167,-9,-9,-999,164,28.6,0.3219,0.6,1,2.6,260,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,3,6  6,5,6,-13,0.148,-9,-9,-999,136,22.3,0.2818,0.6,1,2.6,311,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,3,6  6,5,7,-3.7,0.077,-9,-9,-999,53,11,0.2818,0.6,0.65,1.5,270,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,3,6  6,5,8,30.9,0.133,0.66,0.005,334,116,-6.8,0.1652,0.6,0.31,1,325,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,3,6  6,5,9,80.2,0.32,1.113,0.005,619,435,-36.8,0.2818,0.6,0.22,2.6,308,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,3,6  6,5,10,121.7,0.156,1.392,0.005,799,170,-2.8,0.1652,0.6,0.19,1,351,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,3,6  6,5,11,152.9,0.182,1.588,0.005,944,186,-3.6,0.2925,0.6,0.19,1,999,14,297.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,3,6  6,5,12,172.7,0.211,1.733,0.005,1087,232,-4.9,0.1652,0.6,0.19,1.5,330,14,299.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,3,6  6,5,13,199.7,0.352,1.895,0.005,1229,501,-19.6,0.1652,0.6,0.19,3.1,352,14,299.1,2,0,0,84,1010,3,NAD-SFC,NoSubs
23,3,6  6,5,14,194.2,0.393,1.94,0.005,1358,590,-28.1,0.1652,0.6,0.19,3.6,337,14,301.1,2,0,0,70,1010,3,NAD-SFC,NoSubs
23,3,6  6,5,15,173.9,0.365,1.917,0.005,1463,529,-25.1,0.2083,0.6,0.19,3.1,21,14,302.1,2,0,0,66,1010,3,NAD-SFC,NoSubs
23,3,6  6,5,16,125.6,0.578,1.748,0.005,1535,1054,-138.4,0.3102,0.6,0.19,5.1,59,14,301.1,2,0,0,74,1010,6,NAD-SFC,NoSubs
23,3,6  6,5,17,84.6,0.493,1.548,0.005,1583,838,-127.5,0.1652,0.6,0.22,5.1,341,14,301.1,2,0,0,70,1010,6,NAD-SFC,NoSubs
23,3,6  6,5,18,35.5,0.477,1.164,0.005,1603,792,-275.8,0.1652,0.6,0.3,5.1,339,14,301.1,2,0,0,70,1010,6,NAD-SFC,NoSubs
23,3,6  6,5,19,-45.1,0.531,-9,-9,-999,926,298.4,0.1652,0.6,0.62,6.2,346,14,301.1,2,0,0,74,1010,3,NAD-SFC,NoSubs
23,3,6  6,5,20,-48.2,0.476,-9,-9,-999,792,202,0.1652,0.6,1,5.7,345,14,300.1,2,0,0,79,1010,3,NAD-SFC,NoSubs
23,3,6  6,5,21,-33.8,0.334,-9,-9,-999,479,99.2,0.2083,0.6,1,4.1,27,14,300.1,2,0,0,74,1010,3,NAD-SFC,NoSubs
23,3,6  6,5,22,-38.3,0.391,-9,-9,-999,587,140.6,0.2083,0.6,1,4.6,30,14,298.6,2,0,0,89,1010,4,NAD-SFC,NoSubs
23,3,6  6,5,23,-17.3,0.238,-9,-9,-999,296,70.3,0.2083,0.6,1,3.1,32,14,297.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,3,6  6,5,24,-4.1,0.079,-9,-9,-999,89,10.8,0.3102,0.6,1,1.5,60,14,298.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,3,7  6,6,1,-10.5,0.124,-9,-9,-999,104,16.2,0.2083,0.6,1,2.6,14,14,298.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,3,7  6,6,2,-8.6,0.11,-9,-9,-999,88,14.1,0.3102,0.6,1,2.1,82,14,298.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,3,7  6,6,3,-5.4,0.09,-9,-9,-999,65,12.3,0.5038,0.6,1,1.5,91,14,298.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,3,7  6,6,4,-8,0.11,-9,-9,-999,88,15.2,0.3102,0.6,1,2.1,56,14,298.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,3,7  6,6,5,-6.3,0.095,-9,-9,-999,70,12,0.1652,0.6,1,2.1,317,14,297.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,3,7  6,6,6,-34.8,0.396,-9,-9,-999,599,161.3,0.2083,0.6,1,4.6,11,14,297.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,3,7  6,6,7,-24.7,0.261,-9,-9,-999,332,64.9,0.1652,0.6,0.65,3.6,326,14,296.1,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,3,7  6,6,8,30.9,0.322,0.528,0.005,171,439,-97.5,0.2083,0.6,0.31,3.1,1,14,297.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,3,7  6,6,9,80.2,0.203,1.12,0.005,631,227,-9.4,0.2083,0.6,0.22,1.5,16,14,297.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,3,7  6,6,10,121.7,0.296,1.44,0.005,884,386,-19.2,0.1652,0.6,0.19,2.6,348,14,297.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,3,7  6,6,11,168.4,0.364,1.722,0.005,1093,526,-25.7,0.2083,0.6,0.19,3.1,6,14,297.1,2,0,0,89,1010,1,NAD-SFC,NoSubs
23,3,7  6,6,12,171.3,0.364,1.821,0.005,1271,527,-25.4,0.2083,0.6,0.19,3.1,3,14,297.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,3,7  6,6,13,177.9,0.348,1.92,0.005,1435,494,-21.4,0.1652,0.6,0.19,3.1,349,14,298.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,3,7  6,6,14,172.2,0.389,1.953,0.005,1562,582,-30.8,0.1652,0.6,0.19,3.6,332,14,298.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,3,7  6,6,15,172.1,0.389,1.99,0.005,1653,582,-30.8,0.2818,0.6,0.19,3.1,308,14,300.1,2,0,0,79,1010,3,NAD-SFC,NoSubs
23,3,7  6,6,16,136.3,0.596,1.867,0.005,1722,1105,-140,0.1652,0.6,0.19,6.2,330,14,301.1,2,0,0,70,1010,1,NAD-SFC,NoSubs
23,3,7  6,6,17,89.5,0.494,1.637,0.005,1766,844,-121.4,0.1652,0.6,0.22,5.1,352,14,302.1,2,0,0,62,1010,1,NAD-SFC,NoSubs
23,3,7  6,6,18,33.5,0.556,1.183,0.005,1784,993,-461.7,0.2083,0.6,0.3,5.7,12,14,303.1,2,0,0,59,1010,1,NAD-SFC,NoSubs
23,3,7  6,6,19,-47,0.508,-9,-9,-999,873,251.8,0.2083,0.6,0.63,5.7,11,14,303.1,2,0,0,62,1010,1,NAD-SFC,NoSubs
23,3,7  6,6,20,-46.2,0.441,-9,-9,-999,707,167.2,0.2083,0.6,1,5.1,19,14,302.1,2,0,0,62,1010,1,NAD-SFC,NoSubs
23,3,7  6,6,21,-43.7,0.415,-9,-9,-999,643,147.2,0.1652,0.6,1,5.1,358,14,300.1,2,0,0,74,1010,1,NAD-SFC,NoSubs
23,3,7  6,6,22,-3.5,0.068,-9,-9,-999,324,7.8,0.1652,0.6,1,1.5,360,14,300.1,2,0,0,79,1010,1,NAD-SFC,NoSubs
23,3,7  6,6,23,-42.4,0.487,-9,-9,-999,815,244.8,0.2818,0.6,1,5.1,285,14,299.1,2,0,0,74,1010,6,NAD-SFC,NoSubs
23,3,7  6,6,24,-23.5,0.267,-9,-9,-999,376,72.7,0.1652,0.6,1,3.6,350,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,3,8  6,7,1,-999,-9,-9,-9,-999,-999,-99999,0.2818,0.6,1,2.1,302,14,296.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,3,8  6,7,2,-999,-9,-9,-9,-999,-999,-99999,0.1652,0.6,1,3.1,338,14,296.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,3,8  6,7,3,-999,-9,-9,-9,-999,-999,-99999,0.1652,0.6,1,1.5,358,14,296.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,3,8  6,7,4,-999,-9,-9,-9,-999,-999,-99999,0.1652,0.6,1,2.6,336,14,296.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,3,8  6,7,5,-999,-9,-9,-9,-999,-999,-99999,0.1652,0.6,1,2.6,332,14,296.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,3,8  6,7,6,-999,-9,-9,-9,-999,-999,-99999,0.2818,0.6,1,2.1,314,14,296.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,3,8  6,7,7,-999,-9,-9,-9,-999,-999,-99999,0.1652,0.6,0.66,3.1,338,14,296.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,3,8  6,7,8,23.1,0.302,0.55,0.008,259,399,-107.9,0.1652,0.6,0.31,3.1,350,14,296.6,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,3,8  6,7,9,84,0.379,0.928,0.005,342,559,-58.2,0.3219,0.6,0.22,3.1,240,14,296.1,2,0,0,100,1010,5,NAD-SFC,NoSubs
23,3,8  6,7,10,120.8,0.419,1.134,0.005,435,650,-54.8,0.1652,0.6,0.19,4.1,334,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,3,8  6,7,11,151.6,0.327,1.325,0.006,553,453,-20.7,0.2394,0.6,0.19,2.6,151,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,3,8  6,7,12,190.2,0.485,1.59,0.005,762,811,-54,0.2818,0.6,0.19,4.1,290,14,296.1,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,3,8  6,7,13,197.1,0.31,1.729,0.005,947,440,-13.6,0.1652,0.6,0.19,2.6,323,14,298.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,3,8  6,7,14,190.8,0.35,1.83,0.005,1159,498,-20.3,0.1652,0.6,0.19,3.1,345,14,299.1,2,0,0,84,1010,1,NAD-SFC,NoSubs
23,3,8  6,7,15,171.9,0.295,1.884,0.005,1403,386,-13.4,0.2818,0.6,0.19,2.1,291,14,301.1,2,0,0,79,1010,3,NAD-SFC,NoSubs
23,3,8  6,7,16,138.3,0.358,1.81,0.005,1547,513,-29.8,0.2083,0.6,0.19,3.1,12,14,303.1,2,0,0,75,1010,3,NAD-SFC,NoSubs
23,3,8  6,7,17,91.5,0.412,1.597,0.005,1606,634,-68.7,0.1652,0.6,0.22,4.1,359,14,303.1,2,0,0,75,1010,3,NAD-SFC,NoSubs
23,3,8  6,7,18,36.1,0.457,1.177,0.005,1631,741,-238.8,0.2083,0.6,0.3,4.6,4,14,304.1,2,0,0,70,1010,3,NAD-SFC,NoSubs
23,3,8  6,7,19,-32.8,0.373,-9,-9,-999,552,142.9,0.1652,0.6,0.64,4.6,344,14,303.1,2,0,0,75,1010,3,NAD-SFC,NoSubs
23,3,8  6,7,20,-18.4,0.185,-9,-9,-999,223,30.8,0.1652,0.6,1,3.1,340,14,304.1,2,0,0,66,1010,3,NAD-SFC,NoSubs
23,3,8  6,7,21,-18.4,0.183,-9,-9,-999,189,30.1,0.1652,0.6,1,3.1,341,14,302.1,2,0,0,79,1010,3,NAD-SFC,NoSubs
23,3,8  6,7,22,-10.4,0.117,-9,-9,-999,97,13.9,0.1652,0.6,1,2.6,356,14,301.1,2,0,0,79,1010,3,NAD-SFC,NoSubs
23,3,8  6,7,23,-4.2,0.077,-9,-9,-999,51,9.7,0.2818,0.6,1,1.5,307,14,300.1,2,0,0,84,1010,3,NAD-SFC,NoSubs
23,3,8  6,7,24,-10.6,0.117,-9,-9,-999,96,13.6,0.1652,0.6,1,2.6,334,14,300.1,2,0,0,89,1010,1,NAD-SFC,NoSubs
23,3,9  6,8,1,-25.8,0.255,-9,-9,-999,309,57.8,0.1652,0.6,1,3.6,349,14,300.1,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,3,9  6,8,2,-37.1,0.366,-9,-9,-999,531,118.8,0.1652,0.6,1,4.6,333,14,299.1,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,3,9  6,8,3,-23.3,0.229,-9,-9,-999,276,46.7,0.2818,0.6,1,3.1,308,14,299.1,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,3,9  6,8,4,-42.3,0.417,-9,-9,-999,646,154.2,0.1652,0.6,1,5.1,322,14,299.1,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,3,9  6,8,5,-55.2,0.523,-9,-9,-999,908,234,0.1652,0.6,1,6.2,330,14,300.1,2,0,0,79,1010,1,NAD-SFC,NoSubs
23,3,9  6,8,6,-57.7,0.545,-9,-9,-999,965,253.1,0.2818,0.6,1,5.7,312,14,299.1,2,0,0,74,1010,1,NAD-SFC,NoSubs
23,3,9  6,8,7,-31.3,0.314,-9,-9,-999,474,88.6,0.1652,0.6,0.66,4.1,355,14,299.1,2,0,0,65,1010,1,NAD-SFC,NoSubs
23,3,9  6,8,8,28.3,0.321,0.536,0.006,196,436,-105,0.2083,0.6,0.31,3.1,10,14,299.1,2,0,0,70,1010,1,NAD-SFC,NoSubs
23,3,9  6,8,9,-999,-9,-9,-9,195,-999,-99999,0.3095,0.6,0.22,1.5,202,14,297.1,2,0,0,83,1010,99,NAD-SFC,NoSubs
23,3,9  6,8,10,-999,-9,-9,-9,196,-999,-99999,0.2818,0.6,0.19,2.6,276,14,298.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,3,9  6,8,11,-999,-9,-9,-9,196,-999,-99999,0.3219,0.6,0.19,2.6,265,14,299.1,2,0,0,74,1010,99,NAD-SFC,NoSubs
23,3,9  6,8,12,-999,-9,-9,-9,196,-999,-99999,0.2925,0.6,0.19,0,0,14,300.1,2,0,0,70,1010,99,NAD-SFC,NoSubs
23,3,9  6,8,13,-999,-9,-9,-9,196,-999,-99999,0.2818,0.6,0.19,2.1,272,14,300.1,2,0,0,74,1010,99,NAD-SFC,NoSubs
23,3,9  6,8,14,-999,-9,-9,-9,197,-999,-99999,0.2818,0.6,0.19,2.6,274,14,301.1,2,0,0,70,1010,99,NAD-SFC,NoSubs
23,3,9  6,8,15,-999,-9,-9,-9,197,-999,-99999,0.3219,0.6,0.19,2.6,250,14,303.1,2,0,0,62,1010,99,NAD-SFC,NoSubs
23,3,9  6,8,16,-999,-9,-9,-9,198,-999,-99999,0.2925,0.6,0.19,0.5,999,14,304.1,2,0,0,59,1010,99,NAD-SFC,NoSubs
23,3,9  6,8,17,-999,-9,-9,-9,197,-999,-99999,0.5038,0.6,0.22,3.6,125,14,303.1,2,0,0,66,1010,99,NAD-SFC,NoSubs
23,3,9  6,8,18,34,0.425,0.658,0.005,301,665,-203.3,0.2394,0.6,0.31,4.1,135,14,302.1,2,0,0,66,1010,3,NAD-SFC,NoSubs
23,3,9  6,8,19,-38.6,0.52,-9,-9,-999,899,328.2,0.5038,0.6,0.65,4.6,116,14,302.1,2,0,0,66,1010,6,NAD-SFC,NoSubs
23,3,9  6,8,20,-44.2,0.44,-9,-9,-999,706,173.4,0.5038,0.6,1,4.1,116,14,302.1,2,0,0,62,1010,3,NAD-SFC,NoSubs
23,3,9  6,8,21,-50.2,0.578,-9,-9,-999,1055,347,0.5038,0.6,1,5.1,118,14,300.1,2,0,0,74,1010,6,NAD-SFC,NoSubs
23,3,9  6,8,22,-33,0.38,-9,-9,-999,598,149.4,0.5038,0.6,1,3.6,117,14,300.1,2,0,0,74,1010,6,NAD-SFC,NoSubs
23,3,9  6,8,23,-14.5,0.167,-9,-9,-999,222,28.8,0.3102,0.6,1,2.6,87,14,300.1,2,0,0,79,1010,6,NAD-SFC,NoSubs
23,3,9  6,8,24,-5,0.09,-9,-9,-999,73,13.3,0.5038,0.6,1,1.5,98,14,299.1,2,0,0,84,1010,6,NAD-SFC,NoSubs
23,3,10  6,9,1,-1.6,0.049,-9,-9,-999,27,6.5,0.2394,0.6,1,1,139,14,298.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,3,10  6,9,2,-19.2,0.22,-9,-9,-999,247,49.8,0.5038,0.6,1,2.6,130,14,298.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,3,10  6,9,3,-8,0.11,-9,-9,-999,94,15.2,0.3102,0.6,1,2.1,79,14,298.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,3,10  6,9,4,-0.4,0.026,-9,-9,-999,22,3.5,0.2818,0.6,1,0.5,270,14,298.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,3,10  6,9,5,-0.5,0.027,-9,-9,-999,10,3.7,0.3219,0.6,1,0.5,247,14,297.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
